TeamNum,TeamName,TeamCountry,TeamCity
6830,Hogbotics,USA,Pharr
6831,A-05 Annex,USA,Hood River
6832,STEAMex,Mexico,Monterrey
6833,Python Robotics,USA,Phoenix
6834,Bionic Warriors,USA,Pataskala
6835,Steel Satyr,Mexico,Puebla
6836,The Tinkerers,Australia,Manly
6837,Tecmilenio - Bellum - 6837,Mexico,Azcapotzalco
6838,X-SHARC,Türkiye,ÇEKMEKÖY
6839,Terminators,Greece,Karditsa
6840,Trojan Robotics,USA,Kirby
6841,Cerberus 2.0,Canada,Lethbridge
6842,Polaris,USA,Marietta
6843,Guardian Gears,USA,Lees Summit
6844,Provotypes,USA,Provo
6845,River Bots,USA,Astoria
6846,MAGNETUDE,USA,Murfreesboro
6847,Les Lions,Canada,Montreal
6848,Hades,Mexico,Puebla
6849,Juventics,Mexico,Guadalupe
6850,Cell-Ticks,USA,Ocala
6851,Empereurs,Canada,Laval
6852,JV BX,USA,Temperance
6853,JaegersTec,Mexico,Tuxtla Gutierrez 
6854,Viking Robotics,Canada,London
6855,Badger Robotics,USA,Arkadelphia
6856,RoboRaptors,Canada,London
6857,Mechanized Garbage,USA,San Fernando
6858,Fern Creek Tiger Robotics,USA,Louisville
6859,Big Metal Lakers 6859- BML Robotics,Canada,Bracebridge
6860,Equitum Robotics,USA,Paterson
6861,The Tyros Team,USA,Livonia
6862,The Reavers,USA,Detroit
6863,Squirrels,USA,Woodbine
6864,GryphTech Robotics,Canada,Gravenhurst
6865,Manitoulin Metal,Canada,M'Chigeeng
6866,Markham Space Invaders,Canada,Markham
6867,Panthera Tech,Canada,North York
6868,Cadet Robotics,USA,Hilton
6869,Gladiateurs,Canada,Saint-Jerome
6870,BEAM Robotics,USA,Buffalo
6871,QC DogSquad,USA,Queen Creek
6872,Panthera Ferro,Canada,Brossard
6873,The Generals,USA,New York
6874,Mediterra,Türkiye,Dosemealti
6875,Amazon Warriors Robotics,Canada,Windsor
6876,UHS Wolfpack,Canada,Unionville
6877,Mechanical Mustangs,USA,Grand Rapids
6878,SJB Odyssey,Canada,Hamilton
6879,Aquatic Robotics,USA,Avon
6880,Universal Serial Brawlers (USB),USA,Yorktown Heights
6881,South Lions Roarbotics,Canada,London
6882,Fahrenheit Robotics,USA,Fredericksburg
6883,Leviathan Robotics,USA,Santa Rosa
6884,Deep-Space Robotics,USA,Hollister
6885,The Pilots,USA,San Diego
6886,Synthesizers,USA,Warsaw
6887,Dalton Catabots,USA,Dalton
6888,Foothills Robotics,USA,Lenoir
6889,DC Current,USA,Bloomfield
6890,Legendary Cyber kNights,USA,Macomb
6891,Indians,USA,Asher
6892,Big Cat Robotics,USA,Wellsville
6893,Bladerunners,USA,Greenbelt
6894,Iced Java,USA,Mount Holly
6895,Mechanical Madness 4-H,USA,Walpole
6896,CABOTS - Fresnillo PLC - Conalep Caborca,Mexico,Caborca
6897,Astraea Robotics,USA,East Brunswick
6898,The Undergraduate School of Carrots ,USA,Plano
6899,Macon Bots FRC,USA,Franklin
6900,Hoodie-bots,USA,Maud
6901,Knights Robotics,USA,Frisco
6902,STRIKE,Brazil,FOZ DO IGUAÇU
6903,MEXICAN HOPE,Mexico,METEPEC
6904,TeraWatts,USA,Los Angeles
6905,Raiders of the ARC- TEAR-A-BYTE,USA,Alpharetta
6906,Reybots,USA,Chicago
6907,The G.O.A.T,China,Shanghai
6908,Infuzed,USA,Cary
6909,SAKURA Tempesta,Japan,Chiba
6910,Mill Creek Steel Talons,USA,Hoschton
6911,SO BOTZ,USA,Orangeburg
6912,InterGalactic Transformers,USA,Saint Paul
6913,North Crawford Robotics Club,USA,Soldiers Grove
6914,Retro5ive,USA,Allen Park
6915,Bulldogs,USA,Hesperia
6916,Iron Thunder,USA,Columbus
6917,Voyageur Robotics,Canada,Atikokan
6918,Napa Cellar Rats,USA,Napa
6919,The Commodores,USA,Albany
6920,Force Fusion,Netherlands,Oirschot
6921,Technados,USA,Pennsauken
6922,Apache Genesis,USA,Nogales
6923,Royal Blue Robotics [RB]^2,USA,Saint Francisville
6924,Hogarth Hornets,Canada,Markham
6925,W.A.Robotics,USA,College Park
6926,RobotiCats,USA,Clovis
6927,The Franklinton Firebirds,USA,Columbus
6928,Blue Armadillos,USA,Greeneville
6929,Cuivre & Or,Canada,Rouyn-Noranda
6930,Hill Robotics,USA,Staten Island
6931,The Red Company ,USA,Tucson
6932,SMART,USA,Sylva
6933,Archytas,USA,Bethel
6934,Scorps,USA,Camarillo
6935,The Brainy Bunch- Ingram Tom Moore HS,USA,Ingram
6936,Vault 6936,USA,Beavercreek
6937,McCallie Robotics,USA,Chattanooga
6938,STEM3 West Robotics,USA,Los Angeles
6939,The Houde Academy,China,Shenzhen
6940,Violet Z,China,Shanghai
6941,IronPulse Robotics,China,Shanghai
6942,SAIE,China,Shenzhen
6943,Blue Bears,USA,Newark
6944,Wolverines,USA,Cumming
6945,Children of the Corn,USA,Blairstown
6946,F & E,China,Kunming
6947,Savage Tumaz,Chinese Taipei,Taipei
6948,EAGLES,Türkiye,Kartal
6949,F.E.W Bots,China,Nanjing
6950,The Breakfast Club,USA,Stuart
6951,Spartans,USA,Porter
6952,Vector Machines,China,Shenzhen
6953,Quetzals,Canada,Brossard
6954,Titans of Industry,USA,Dearborn
6955,Los Chilis,Chile,Santiago
6956,SHAM-ROCK-BOTICS ☘,USA,Westfield
6957,A.C.E.S. (Army of Christian Engineering Students),USA,Henderson
6958,CougarBots,USA,Warren
6959,Organized Chaos,USA,Centralia
6960,The Rusty Huskies,USA,Riverside
6961,SIbots,USA,Chesnee
6962,Antares,USA,Mountain View
6963,Blood Sweat and Gears,USA,Remus
6964,BearBots (FRC),USA,Columbus
6965,Tecmilenio XibalBots 6965,Mexico,Cancún
6966,Sons Of God ,Mexico,Toluca
6967,A.T.Vortex,China,Shanghai
6968,Team Pi,Netherlands,Eindhoven
6969,Cyborgs6969,USA,West Nyack
6970,Barbarian,China,Qingdao
6971,The Sky Savior,China,ZhengZhou
6972,NEXUS Robotics,Canada,Calgary
6973,Obliq Tech ,Ethiopia,Adama
6974,Zia Robotics,USA,Albuquerque
6975,The Neil McNeil Brotherhood Bots,Canada,Scarborough
6976,Electric Eagles,USA,Kansas City
6977,Cyber Squad,Canada,North York
6978,QuickStrike Niagara,Canada,Saint Catharines
6979,The 5 Nighters,Canada,Lacombe
6980,VERTIES,China,Zhengzhou
6981,Clockwork Concord,USA,Concord
6982,Team CEL Paraguay,Paraguay,Asunción
6983,Tecmilenio - STEMHAWKS - 6983,Mexico,Monterrey
6984,Magical Monkey,China,Nanjing
6985,ENKA TECH,Türkiye,Dilovası
6986,PPT Bots,China,Nanjing
6987,Falcon Automation,Canada,Fenelon Falls
6988,ACI35,Türkiye,Göztepe
6989,KAISER,Türkiye,Istanbul
6990,Ambition,China,Shanghai
6991,Crosbotics,China,Shanghai
6992,FrancoBots,Canada,Sarnia
6993,Dragons ,USA,Lubbock 
6994,Citadel,Turkey,Istanbul
6995,NOMAD,USA,Escondido
6996,Koalafied,Australia,Adelaide
6997,Bad wolf,China,Chongqing
6998,Unipards,Chinese Taipei,Tainan
6999,B.E.S.T.,Turkey,Sinop
7000,Newton's 4th Law,China,Chengdu
7001,Buning Power,China,Zhengzhou 
7002,风云蹦豆,China,Taiyuan
7003,Robots A-Gogo,Chinese Taipei,Changhua
7004,Ossining Owls,USA,Ossining
7005,RAHS Phoenix,USA,Seattle
7006,IMC,China,Shenzhen
7007,RROOTT,China,Beijing
7008,YakRob,Turkey,İstanbul
7009,Carp & Donkey,China,ZhengZhou
7010,SINFEN ROBOTICS,Turkey,MERKEZ
7011,ROBOFEN,Turkey,ISPARTA
7012,Rainerum Robotics,Italy,Bolzano
7013,ACCN Techtronix,Canada,Scarborough
7014,YIWU TEAM,China,yiwu
7015,Bannerlords,Turkey,Istanbul
7016,PV Shock Bots,USA,Putnam Valley
7017,Fellowship of the Gear,USA,Mesa
7018,EOLOTICS - Peñoles,Mexico,El Espinal
7019,Rubber Ducks,USA,Hopkins
7020,IM ROBOT,USA,Iron Mountain
7021,TC Robotics,USA,Arcadia
7022,ACE Robotics,Canada,Cambridge
7023,Tamworth Titans,Australia,Tamworth
7024,ENFORCERS,USA,Egg Harbor Township
7025,BETA,USA,Fountain Valley
7026,Team Vinity,USA,Fort Lauderdale
7027,Radioactive Rebels Robotics,USA,Parish
7028,Binary Battalion,USA,Saint Michael
7029,Scotbotics,USA,Laurinburg
7030,The ROBOlympians,USA,Lake Placid
7031,Duanesburg Jr./Sr. High School,USA,Delanson
7032,Raptors,USA,La Pine
7033,Manna Roosters 7033,Brazil,Curitiba
7034,2B Determined,USA,West Linn
7035,MEF Thunders,Türkiye,istanbul
7036,The Beta Bots,USA,Brooklyn
7037,Jeunes D'Argent - FresnilloPLC,Mexico,"FRESNILLO, ZACATECAS"
7038,Totino-Grace Pizza Pi's,USA,Minneapolis
7039,❌⭕,Israel,PARDES HANA
7040,POTROBOTS,Mexico,TURUACHI
7041,Doomsday Dogs,USA,Carlton
7042,Poly Rabbotics,USA,Long Beach
7043,RoboPirates,USA,Rocky River
7044,FeneRobotics,Turkey,Atasehir
7045,MCCrusaders,USA,Denville
7046,UNIMATE,Mexico,San Luis Potosí
7047,Magic Frog,China,zhengzhou 
7048,Red River Rage,USA,Fargo
7049,Marine Machines,USA,Shreveport
7050,SARNIC,Türkiye,ISTANBUL
7051,RoboDons,USA,Baldwin Park
7052,Falcotronix,Canada,Thunder Bay
7053,Robo Huskies,Canada,St-Hubert
7054,SC Sailors,USA,Byron Center
7055,Quantum Steam,USA,Bay Village
7056,The F.A.S.T. Team - Fowlerville Area Scientific Technicians,USA,Fowlerville
7057,Titanators,USA,Orange Cove
7058,StrathDroids,Canada,Strathroy
7059,Bot-E Builders,USA,Prescott
7060,Riverside Military Academy Eagle Bots,USA,Gainesville
7063,Wagner TRILOBYTES,USA,San Antonio
7064,Voltron Robotics,USA,Lansing
7065,Wolverine 1 ,USA,Montgomery
7066,Faulkner County Library Gadget Droids,USA,Conway
7067,Team Streak,Israel,Jerusalem 
7068,Mechanical Masterminds,USA,Saint Francis
7069,Taipei 101,Chinese Taipei,Taipei
7070,ADİL,Türkiye,Istanbul
7071,ITU-Robee,Türkiye,ISTANBUL
7072,O.G.R.E. (Opelika's Greatest Robotics Engineers),USA,Opelika
7073,Ottawa Hills High School,USA,Grand Rapids
7074,Reapers,Australia,North Sydney
7075,Gearbreakers,USA,Pleasant Plains
7076,WestTech Sentinels,USA,Augusta
7077,Hawk of Flames,USA,Las Vegas
7078,BENG DOU,China,TAIYUAN
7079,Co-Bot,Israel,Haifa
7080,Vision,China,Beijing
7081,NEYC,China,Shenyang
7082,Rogozin,Israel,Kiryat Gat
7083,Green Hekma,Israel,Nazareth
7084,Hillman Pyrobots,USA,Hillman
7085,Wired Warriors,USA,Pawleys Island
7086,IOROBOT,Türkiye,Arnavutköy
7087,BCS,Canada,Balcarres
7088,Somerset Robodogs,USA,Somerset
7091,KnightOwls,USA,Dallas
7092,Bionic Bulldogs,USA,Lyford
7093,Veritas Valiants,USA,Austin
7094,Alpha Omega,USA,Bay Saint Louis
7095,HiMach,China,Beijing
7096,Educated Business,USA,Los Gatos
7097,The Archers ,USA,Myrtle Beach
7098,Seoul High School,USA,APO
7099,Osan Middle/High School,USA,APO
7100,Noble Mechanical Knights,USA,North Berwick
7101,Genesee Robotic Wolves,USA,Genesee
7102,PrepaTec - Daedalus,Mexico,Zapopan
7103,Robo Remedy @ Manitowoc Lutheran High School,USA,Manitowoc
7104,The Bot Brothers,USA,Savannah
7105,PBG AREA ROBOTICS,USA,Palm Beach Gardens
7106,MPV StingerBots,USA,Mulberry
7107,Blazer Robotics,USA,Boca Raton
7108,volTRan,Türkiye,Fatih
7109,Clare Chaos Theory,USA,Clare
7110,Heights Bytes,USA,Haddon Heights
7111,RAD Robotics,USA,Huntsville
7112,EverGreen,Israel,Kadima-Zoran
7113,Control Rising,Australia,Perth
7114,Robo-Raiders,USA,High Point
7115,Red Lion Bots,USA,Houston
7116,Électriks,Canada,Shawinigan
7117,Robotic Dragons,USA,De Soto
7118,ScotBots,USA,Shoreline
7119,Sunset RoboBison,USA,Dallas
7120,ThunderChicas,USA,Dallas
7121,Keller Fusion Robotics,USA,Keller
7122,WYSIWYG,USA,Des Moines
7123,Emerald City Robotics,USA,Mount Vernon
7124,8-bit Destroyers - Cranebrook HS,Australia,Cranebrook
7125,Tigerbotics,USA,Glen Rose
7126,Atom.OS,USA,Newmarket
7127,LongMetal Robotics,USA,Longmeadow
7128,XLR8,Australia,Wantirna
7129,Pilbara Protons,Australia,South Hedland
7130,Future Shock,Chinese Taipei,Taichung
7131,Mavericks,Canada,Caledon
7132,Axeman,Canada,Mississauga
7133,STEAM Makers,USA,Farmington
7134,rOctopus,Turkey,Aydin
7135,System Reset,Canada,Surrey
7136,Titanium Titans,Canada,Etobicoke
7137,Project 212,USA,Concord
7138,Wing It,USA,Fischer
7139,AERO,Colombia,MANIZALES
7140,OKSEF ROBOTICS,Turkey,IZMIR
7141,Cyberhounds,USA,Fort Madison
7142,Saydel High School Robotics Team---Vulcan Eagles,USA,Des Moines
7143,The Cyber-Eagles,USA,Detroit
7144,NexTech Hydra,USA,Okemos
7145,RoboHawks,USA,Detroit
7146,Infinity Robotics,China,Shenzhen
7147,Rising Falcons,USA,Ann Arbor
7148,Faster Than Light,China,Zhengzhou
7149,WuKong,China,Beijing
7150,Ogemaw Overdrive,USA,West Branch
7151,Real Robotics,USA,Herriman
7152,Owltonomous,USA,Boca Raton
7153,Aetos Dios (Eagles of Zeus),USA,Manchester
7154,TheROK,USA,Kingsford
7155,The Robotic Rangers,USA,Manton
7156,Metal Heads,USA,Norway
7157,μBotics,USA,Brea
7158,The Conspirators,Canada,Langley
7159,Burnaby Central Secondary,Canada,Burnaby
7160,Ludington O-Bots,USA,Ludington
7161,LeopardBots - Peñoles,Mexico,Zacazonapan
7162,Maraudeurs,Canada,Laval
7163,A.I. Metal Pies,Australia,Macquarie Fields
7164,RHODE REBELS,USA,Providence
7165,Perkins Pirates,USA,Sandusky
7166,Red Thunder Robotics,USA,Laingsburg
7167,Spectrum ThunderBots,Canada,VICTORIA
7168,Infinity,USA,Detroit
7169,Belmont Bytes,Canada,Victoria
7170,Spooky Action Robotics,Canada,Comox
7171,Wolverine Wildcats,USA,Wolverine
7172,AEA Robolution,USA,Oscoda
7173,Garibaldi Robotics,Canada,Maple Ridge
7174,Charger Robotics,USA,Dearborn Heights
7175,Team Red Line,USA,Clinton
7176,ROC,Canada,Unionville
7177,Turismo,Israel,tayibe
7178,Yeti,USA,Walled Lake
7179,Crossfire,USA,Garland
7180,Wellstone Lions,USA,Minneapolis
7181,Lions,USA,Florence
7182,Robotic Indians,USA,Leighton
7183,W.A.R.,USA,Las Vegas
7184,BIT CHALLENGE,China,Foushan
7185,TartanBots,USA,Glendora
7187,Gear Cats,USA,Delton
7188,SaddleBots,USA,Warren
7189,EX NIHILO,Canada,Kelowna
7190,Vancouver Rainstorms,Canada,Vancouver
7191,Gator Nation Innovators,USA,Melvindale
7192,Blue Thunderneers,USA,Croswell
7193,Invictus,USA,Fort Myers
7194,iRam,USA,New Port Richey
7195,Twin River Robotics,USA,Portland
7196,Tech Tigers,USA,Detroit
7197,Mountie Megabots,USA,Jackson
7198,TL Fearsome Gears,USA,Monticello
7199,Thunder,Canada,Maple Ridge
7200,Banting Robotics,Canada,Alliston
7201,Crobotics,Croatia,Rijeka
7202,Cyber Orioles,USA,Morrice
7203,Cyber Bearcats,USA,Battle Creek
7204,Freedom Gliders,USA,Prospect
7205,Dene Strong Engineering,Canada,La Loche
7206,Titanium Rex,USA,Center Line
7207,Angry Birds,Canada,Delta
7208,CMA Voyagers,USA,Charlevoix
7209,Titanium Trojans (Homer Robotics Club),USA,Homer
7210,RoboJackets  7210,USA,Greenville
7211,Hollywood,USA,Holly
7212,LCS Warriors,USA,Lebanon
7213,Gladwin Knights,USA,Gladwin
7214,Tiger-OPS Robotics,USA,Marana
7215,Patriots,USA,Hollywood
7216,CHARGERS ROBOTICS,USA,North Miami Beach
7217,SallaBots / ULSA Laguna,Mexico,TORREON
7218,Bradford Botdogs,USA,Southfield
7219,Olivet Eagles,USA,Olivet
7220,Steel Falcons,USA,Brighton
7221,Viking Robotics,USA,Jackson
7222,The Fighting Anomalocari,USA,Parma
7223,MVHS Robotics,USA,Vermontville
7224,RoboDrakens 7224,USA,Hazel Park
7225,Mechatronic Mustangs,USA,Milford
7226,Error 404,USA,Lansing
7227,Tornado,Turkey,Kayseri
7228,Tigers,Türkiye,İstanbul
7229,Electronic Eagles,USA,Sacramento
7230,Mythic Mechanix,USA,Irvine
7231,Team Freedom,Dominican Republic,Distrito nacional
7232,Pharaohs,USA,Detroit
7233,Hope Of Detroit Warriors,USA,Detroit
7234,Lee Robotics,USA,Wyoming
7235,Red Lake Ogichidaag,USA,Redlake
7236,ROBOGEDİK,Turkey,Pendik
7237,UniBots,USA,Bridgeview
7238,coolker,China,zhengzhou
7239,Hell Robotics,Norway,Skatval
7240,Nitro Knights,USA,Cambridge
7241,NexTech Knights Robotics,USA,Grand Rapids
7242,FRC 7242,China,Hong Kong
7243,Robo-Lobo-Bellos,USA,Denver
7244,Huskies Robotics,USA,Atlanta
7245,LionBot Robotics,USA,San Lorenzo
7246,Thom Collegiate Trojans,Canada,Regina
7247,Magical Smurfs,USA,Fair Haven
7248,Tactical Hams,USA,Wyoming
7249,CVH SPARTANS,USA,Chula Vista
7250,OsCODEa 0w|5,USA,Oscoda
7251,Warrior Robotics,USA,Salamanca
7252,Ionia Bulldogs,USA,Ionia
7253,Timber Wolf,USA,Portland
7254,Knowmads,USA,East Lansing
7255,Mechanical Mettle,USA,Charleston
7256,Irish Robotics,USA,Kalamazoo
7257,Semiconductors,USA,Sauk Centre
7258,Robolobos - Hiawatha Collegiate,USA,Minneapolis
7259,Mechanical Mustangs,USA,Granby
7260,Diamondback Turtles  (Heritage High School),USA,Rogers
7261,Mulgrave Robotics,Canada,Victoria
7262,QBOT,Canada,Quesnel
7263,TOPPS TECH,USA,Pine Bluff
7264,Cougar Robotics,USA,New Braunfels
7265,Skeleton Crew,USA,Hampstead
7266,NBHS Steampunks,USA,North Brookfield
7267,Lisgar Robotics Club,Canada,Ottawa
7268,BCNY Gerry Robotic Lions (East Harlem),USA,New York
7269,ISB VoltBots,USA,Cambridge
7270,The Bandits,USA,Burgaw
7271,Hangar 84,USA,Roswell
7272,Envirobots,USA,New York
7273,ZooM 7273,USA,Zumbrota
7274,Brashear Bulls Robotics,USA,Pittsburgh
7275,PRIDE Robotics,USA,New Orleans
7276,Success Initiative Robotics,USA,Spartanburg
7277,Mandela United Squadron,Canada,Calgary
7278,Toormina High School,Australia,Toormina
7279,Xishan Senior High School Team,China,Wuxi
7280,MITO Octopus,China,Changshu
7281,F.G.,China,Shanghai
7282,Semia United 1,China,Shanghai
7283,Semia United 2,China,Shanghai
7284,Semia United 3,China,Shanghai
7285,Sneaky Snakes,Türkiye,Şişli
7286,Enigma,Israel,daliat el carmel 
7287,Esquimalt Atom Smashers,Canada,Victoria
7288,NOMMA D3V1LB0TS,USA,New Orleans
7289,Blue Eagles,USA,Fowler
7290,TARHUNDA,Turkey,ADANA
7291,TYANA - NİĞDE GAZOZU,Turkey,NİĞDE
7292,HITTITE ANGELS,Türkiye,Çorum
7293,COTANAK ROBOTICS,Turkey,Piraziz
7294,RoboCirak,Turkey,Istanbul
7295,SPECTRUM,Turkey,SAMSUN
7296,TeRoBoT,Türkiye,Levent
7297,KAFKAS KARTALLARI,Turkey,KARS
7298,TOROS,Türkiye,Istanbul
7299,Robotic Eagles,Mexico,Santa Catarina
7300,Dectro,Turkey,Edirne
7301,Jackbots,USA,Saint Maries
7302,afaq school team ,Israel,kfar manda
7303,Reach Robotics,USA,Haslet
7304,CAPA MEE6,Turkey,ISTANBUL
7305,Rambo Robotics,USA,Snow Hill
7306,Epping High School,USA,Epping
7307,Team Muskwa,USA,Rancho Palos Verdes
7308,DeepVision,USA,Los Altos
7309,Green Lightning,USA,Storm Lake
7310,Lightning Gears,Mexico,Culiacan
7311,Boring Robots,USA,Virginia
7312,T3,USA,Tomball
7313,SBA Talon Tech  #7313,USA,Cordova
7314,Tornadoes,USA,Franklin
7315,Giga Knights,USA,Albany
7316,Ursuline Academy High School ,USA,New Orleans
7317,Armor Robotics,USA,San Francisco
7318,Nanuet Knightronz,USA,Nanuet
7319,1UP,USA,Garland
7320,Astralis,Turkey,Diyarbakir
7321,Águila Robótica,USA,Irving
7322,YVHS Robotics,USA,Yucca Valley
7323,TriTron,USA,Oxnard
7324,The RoboRaiders,USA,Oxnard
7325,ASU  Brave Guide Right ,USA,Natchez 
7326,Red Riot,USA,Oxnard
7327,Metal Jackets,USA,Oxnard
7328,Frontier High School,USA,Camarillo
7329,The Afghan Dreamers,Afghanistan,Jadeh Mahbas
7330,C.O.U.G.A.R.S (Cybernetic Operational Unit Generated For Artificial Robotic Syst,USA,Dendron
7331,Bionic Riot Rebel Robotics Baton Rouge ,USA,Baton Rouge
7332,Vancouver Puddle Jumpers,Canada,Vancouver
7333,Ghost,Netherlands,Eindhoven
7334,Esquimalt Proton Pulverizers,Canada,Esquimalt
7400,ThunderMiners,USA,Melville
7401,DevTech117,USA,Concord
7403,Lightning Blue Lizards,Colombia,Envigado
7405,IcyNights,China,Zhangjiagang
7406,Ministry of Mechanics,USA,Cleveland
7407,Wired Boars,USA,Wallingford
7408,Pearl City Cats,USA,Boca Raton
7409,GLOW,USA,Boca Raton
7410,Texas Toast FRC,USA,Clute
7411,CrossThreaded,USA,Cedar Falls
7412,KDHS Robotic Owls,USA,Metairie
7413,Plus Ultra,USA,Pacific Grove
7414,RetroRobotics,USA,Collegeville
7415,Jaguar Robotics Sponsored By Feit Electric,USA,West Hills
7416,Northern Horizons,USA,Bethlehem
7417,Bionic Bombers,USA,Williamsfield
7418,Channelview TechnoFalcons,USA,Channelview
7419,TECH Support,USA,Dublin
7420,Napa County Robotics - OtterBots,USA,Napa
7421,PrepaTec - OVERTURE,Mexico,Monterrey
7422,WildBots,USA,Las Vegas
7423,GrizzBot,USA,Las Vegas
7424,Sin City Robotics,USA,Las Vegas
7425,Green Valley Robotics,USA,Henderson
7426,PAIR OF DICE ROBOTICS,USA,Las Vegas
7427,Protocol X Robotics,USA,Milton
7428,Gigawatts,USA,Fort Payne
7429,Convergence,USA,Midlothian
7430,System Overload,USA,Marion
7431,Wingspan,USA,Melbourne
7432,NOS,USA,Independence
7433,Iona Fusion,Australia,PORT MACQUARIE
7434,Beyond The Stars,USA,Dayton
7435,CYBERTRONICS,USA,Saint Charles
7436,8-Bit Miners,USA,South Jordan
7437,Lionautics,USA,Lancaster
7438,Brain Busters,USA,Sherborn
7439,Qubit Robotics,Türkiye,İstanbul
7440,Robo Lions (FRC),USA,Livingston
7441,Chile Watts Robotics,USA,Chula Vista
7442,Jaguar Robotics,USA,Port Saint Lucie
7443,Jag-Wires,USA,Spring Lake
7444,MOON STAR ROBOTICS,Türkiye,istanbul
7445,Garage Robotics,USA,Palo Alto
7446,S.E.A. Monsters,USA,Madison
7447,Rōnin Robotics,USA,Irvine
7448,S.C. Robotics,USA,Adair Village
7449,Lithium Robotics,USA,Acworth
7450,oTECH Aimbots,USA,Kissimmee
7451,AvengerRobotics,USA,Cumming
7452,Dupo Tigers,USA,Dupo
7453,Lobo Robotics,USA,Littlerock
7454,Huskies on Hogs,USA,Evansville
7455,Narbots,USA,Harbor City
7456,Aurobots,Canada,Aurora
7457,suPURDUEper Robotics,USA,Indianapolis
7458,Senior Robotics Team,Türkiye,Atatürk Mah.
7459,Taubatexas Robotics,Brazil,Taubaté
7460,Avi and Friends,USA,Sylvania
7461,Sushi Squad,USA,Redmond
7462,Disruptive Technologies,USA,Danbury
7463,Incandescent Mice,USA,Apex
7464,ORION,USA,Norman
7465,Magnetech,Türkiye,Atakum
7466,Cymurghs,Türkiye,Izmir
7467,Devils Burn-In,USA,West Memphis
7468,FireBolts,USA,San Francisco
7469,META ROBOTICS,Türkiye,Istanbul
7470,RAMBOT ROBOTICS,USA,Sylvester
7471,Robo Montagnards,Canada,Mont-Saint-Hilaire
7472,R2JESU Robotics,USA,Saint Louis
7473,Mechanics!,USA,Tecumseh
7474,JXN United,USA,Ridgeland
7475,WIRED 7475,Canada,Woodstock
7476,EOM Robotics 7476,Canada,Kanata
7477,Giddy GOATS,USA,Mishawaka
7478,ISTECH,Turkey,İstanbul
7479,Cardinal Robotics,USA,Elizabeth
7480,Machine Mavericks,Canada,Kingston
7481,istiklal,Türkiye,Kastamonu
7482,Lincoln Panther Robotics,USA,Riverside
7483,Mechanically Challenged,USA,Viola
7484,Wings of Steel,USA,Fort Campbell
7485,Mo Co Robo,USA,Craig
7486,Hudson Hybrids,USA,Hudson
7487,Palm Beach County Sheriff PAL WestGate,USA,West Palm Beach
7488,Milagro & Village Academy,USA,Delray Beach
7489,R2R,USA,Boca Raton
7490,Boys & Girls Club of Riviera Beach,USA,West Palm Beach
7491,Cyber Soldiers,USA,Burton
7492,Turbo Torque,USA,The Woodlands
7493,Phoenix Force Robotics,USA,Tukwila
7494,Circuit Bizurkers,USA,Missouri City
7495,SHAbotics,USA,Mount Pleasant
7496,Robo Indians,USA,Mascoutah
7497,MARAHO,Chinese Taipei,Taipei
7498,Wingus & Dingus,New Zealand,Auckland
7499,Stallion Robotics,USA,Tifton
7500,MARAUDERS,USA,Fort Lauderdale
7501,Golden Gears,USA,Brooklyn
7502,CyberBuggies Northridge High School,USA,Middlebury
7503,Radicubs,USA,Frisco
7504,CyBearBots,USA,Brewster
7505,PTU,China,SHANGHAI
7506,WILDCARDS,USA,Arlington
7507,Terminators Educational Robotics Team,Greece,Karditsa
7508,STartEM ,USA,Temple
7509,Brainstorm Robotics,Canada,Six Nations of the Grand River and Brantford
7510,Prowlers,USA,Houston
7511,GWAMA FRC Robotics,USA,Waco
7512,Lions Bots,USA,Mobile
7513,Muskrat,China,Shenzhen
